
 Avg. Latency per case 
 avg cn1  avg cn2  avg cn3  avg cn4  avg cn5 
 485    2  199 200 
 485    3    0  1 
 486    1    3  4 
 486    2    3  4 
 486    3    0  1 
 487    1  499 500 
 487    2    0  1 
 487    3  499 500 
 488    1    0  1 
 488    2   99 100 
 488    3 1000 1001 
 489    1    0  1 
 489    2  499 500 
 489    3  499 500 
 490    1   49 50 
 490    2   10 11 
 490    3    0  1 
 491    1    0  1 
 491    2    3  4 
 491    3   20 21 
 492    1    0  1 
 492    2   49 50 
 492    3    9 10 
 493    1    2  3 
 493    2  502 503 
 493    3    0  1 
 494    1    1  2 
 494    2    0  1 
 494    3  199 200 
 495    1  499 500 
 495    2    9 10 
 495    3    0  1 
 496    1    1  2 
 496    2  200 201 
 496    3    0  1 
 497    1    3  4 
 497    2    2  3 
 497    3    0  1 
 498    1    1  2 
 498    2    1  2 
 498    3    0  1 
 499    1    4  5 
 499    2    0  1 
 499    3    1  2 
 500    1    1  2 
 500    2    0  1 
 500    3    9 10 
 501    1   19 20 
 501    2   39 40 
 501    3    0  1 
 502    1    0  1 
 502    2   19 20 
 502    3    1  2 
 503    1  199 200 
 503    2    0  1 
 503    3   40 41 
 504    1    0  1 
 504    2    1  2 
 504    3   10 11 
 505    1    0  1 
 505    2    0  1 
 505    3    5  6 
 506    1    2  3 
 506    2    0  1 
 506    3   24 25 
 507    1   20 21 
 507    2    0  1 
 507    3   19 20 
 508    1    0  1 
 508    2    9 10 
 508    3   50 51 
 509    1    1  2 
 509    2    1  2 
 509    3    0  1 
 510    1    0  1 
 510    2    4  5 
 510    3    4  5 
 511    1    4  5 
 511    2    0  1 
 511    3    2  3 
 512    1    2  3 
 512    2    1  2 
 512    3    0  1 
 513    1   19 20 
 513    2    0  1 
 513    3   19 20 
 514    1    1  2 
 514    2    0  1 
 514    3   49 50 
 515    1  999 1000 
 515    2  200 201 
 515    3    0  1 
 516    1    0  1 
 516    2    9 10 
 516    3  100 101 
 517    1    0  1 
 517    2   19 20 
 517    3  200 201 
 518    1    1  2 
 518    2    4  5 
 518    3    0  1 
 519    1    2  3 
 519    2    4  5 
 519    3    0  1 
 520    1    0  1 
 520    2  499 500 
 520    3    9 10 
 521    1   19 20 
 521    2  100 101 
 521    3    0  1 
 522    1    1  2 
 522    2    0  1 
 522    3  999 1000 
 523    1  499 500 
 523    2    1  2 
 523    3    0  1 
 524    1  499 500 
 524    2   19 20 
 524    3    0  1 
 525    1   10 11 
 525    2    1  2 
 525    3    0  1 
 526    1   52 53 
 526    2    0  1 
 526    3    0  1 
 527    1    1  2 
 527    2    0  1 
 527    3    4  5 
 528    1   10 11 
 528    2    0  1 
 528    3    3  4 
 529    1    0  1 
 529    2  249 250 
 529    3    2  3 
 530    1    3  4 
 530    2    0  1 
 530    3    9 10 
 531    1    0  1 
 531    2   49 50 
 531    3   49 50 
 532    1    4  5 
 532    2    0  1 
 532    3    1  2 
 533    1    1  2 
 533    2   10 11 
 533    3    0  1 
 534    1   25 26 
 534    2    0  1 
 534    3    4  5 
 535    1   99 100 
 535    2    4  5 
 535    3    0  1 
 536    1  499 500 
 536    2   99 100 
 536    3    0  1 
 537    1  500 501 
 537    2    0  1 
 537    3  499 500 
 538    1    0  1 
 538    2    9 10 
 538    3   24 25 
 539    1    0  1 
 539    2    2  3 
 539    3    9 10 
 540    1   99 100 
 540    2   19 20 
 540    3    0  1 
 541    1   19 20 
 541    2    1  2 
 541    3    0  1 
 542    1   19 20 
 542    2   19 20 
 542    3    0  1 
 543    1  250 251 
 543    2    0  1 
 543    3   24 25 
 544    1    9 10 
 544    2   10 11 
 544    3    0  1 
 545    1    4  5 
 545    2    0  1 
 545    3    4  5 
 546    1    1  2 
 546    2   20 21 
 546    3    0  1 
 547    1    0  1 
 547    2  249 250 
 547    3   49 50 
 548    1  502 503 
 548    2    0  1 
 548    3    9 10 
 549    1   10 11 
 549    2    0  1 
 549    3    0  1 
 550    1  100 101 
 550    2    0  1 
 550    3   49 50 
 551    1    0  1 
 551    2    0  1 
 551    3   51 52 
 552    1    0  1 
 552    2   24 25 
 552    3    9 10 
 553    1    0  1 
 553    2    9 10 
 553    3    4  5 
 554    1    0  1 
 554    2    2  3 
 554    3  100 101 
 555    1    9 10 
 555    2   50 51 
 555    3    0  1 
 556    1   19 20 
 556    2  500 501 
 556    3    0  1 
 557    1   49 50 
 557    2    2  3 
 557    3    0  1 
 558    1    0  1 
 558    2    0  1 
 558    3  200 201 
 559    1    4  5 
 559    2  505 506 
 559    3    0  1 
 560    1    4  5 
 560    2  102 103 
 560    3    0  1 
 561    1  503 504 
 561    2    0  1 
 561    3    9 10 
 562    1    0  1 
 562    2  249 250 
 562    3    4  5 
 563    1    0  1 
 563    2   99 100 
 563    3  199 200 
 564    1    2  3 
 564    2    2  3 
 564    3    0  1 
 565    1   99 100 
 565    2   39 40 
 565    3    0  1 
 566    1    0  1 
 566    2    4  5 
 566    3  502 503 
 567    1    1  2 
 567    2    0  1 
 567    3   49 50 
 568    1   19 20 
 568    2    0  1 
 568    3    9 10 
 569    1    0  1 
 569    2    2  3 
 569    3    0  1 
 570    1  501 502 
 570    2    0  1 
 570    3   24 25 
 571    1    0  1 
 571    2  199 200 
 571    3  200 201 
 572    1    0  1 
 572    2  255 256 
 572    3    0  1 
 573    1  100 101 
 573    2    0  1 
 573    3   19 20 
 574    1  199 200 
 574    2    0  1 
 574    3  199 200 
 575    1    2  3 
 575    2    0  1 
 575    3    0  1 
 576    1    2  3 
 576    2    0  1 
 576    3    2  3 
 577    1    0  1 
 577    2    1  2 
 577    3    1  2 
 578    1   20 21 
 578    2    0  1 
 578    3    3  4 
 579    1    0  1 
 579    2    2  3 
 579    3    1  2 
 580    1    2  3 
 580    2    0  1 
 580    3    0  1 
 581    1    0  1 
 581    2  999 1000 
 581    3  199 200 
 582    1   50 51 
 582    2    0  1 
 582    3   49 50 
 583    1    0  1 
 583    2  249 250 
 583    3  499 500 
 584    1    0  1 
 584    2    0  1 
 584    3    2  3 
 585    1    1  2 
 585    2    1  2 
 585    3    0  1 
 586    1    0  1 
 586    2  199 200 
 586    3    3  4 
 587    1  206 207 
 587    2    0  1 
 587    3    1  2 
 588    1    0  1 
 588    2    0  1 
 588    3    5  6 
 589    1    0  1 
 589    2    4  5 
 589    3   99 100 
 590    1    4  5 
 590    2    9 10 
 590    3    0  1 
 591    1  200 201 
 591    2    0  1 
 591    3   49 50 
 592    1    0  1 
 592    2    5  6 
 592    3    0  1 
 593    1    1  2 
 593    2    9 10 
 593    3    0  1 
 594    1    2  3 
 594    2   25 26 
 594    3    0  1 
 595    1   19 20 
 595    2   19 20 
 595    3    0  1 
 596    1    0  1 
 596    2    0  1 
 596    3    5  6 
 597    1    0  1 
 597    2    9 10 
 597    3  100 101 
 598    1   50 51 
 598    2    0  1 
 598    3   24 25 
 599    1   99 100 
 599    2    0  1 
 599    3    9 10 
 600    1    9 10 
 600    2    0  1 
 600    3   99 100 
 601    1    0  1 
 601    2    9 10 
 601    3    4  5 
 602    1  500 501 
 602    2    0  1 
 602    3   49 50 
 603    1   49 50 
 603    2   49 50 
 603    3    0  1 
 604    1    0  1 
 604    2  499 500 
 604    3   99 100 
 605    1  199 200 
 605    2   40 41 
 605    3    0  1 
 606    1  500 501 
 606    2    0  1 
 606    3  199 200 
 607    1    0  1 
 607    2    9 10 
 607    3    4  5 
 608    1    0  1 
 608    2   24 25 
 608    3    2  3 
 609    1    0  1 
 609    2  499 500 
 609    3    4  5 
 610    1    0  1 
 610    2   19 20 
 610    3  500 501 
 611    1  501 502 
 611    2    0  1 
 611    3    9 10 
 612    1   49 50 
 612    2   24 25 
 612    3    0  1 
 613    1   49 50 
 613    2    0  1 
 613    3  999 1000 
 614    1    0  1 
 614    2   19 20 
 614    3    4  5 
 615    1   19 20 
 615    2   40 41 
 615    3    0  1 
 616    1   25 26 
 616    2    0  1 
 616    3    4  5 
 617    1    0  1 
 617    2    0  1 
 617    3   52 53 
 618    1    0  1 
 618    2    4  5 
 618    3    2  3 
 619    1    1  2 
 619    2    0  1 
 619    3    2  3 
 620    1    0  1 
 620    2   24 25 
 620    3    9 10 
 621    1    0  1 
 621    2    1  2 
 621    3    3  4 
 622    1    0  1 
 622    2    1  2 
 622    3   50 51 
 623    1    4  5 
 623    2    0  1 
 623    3    4  5 
 624    1    0  1 
 624    2    0  1 
 624    3   10 11 
 625    1    3  4 
 625    2    2  3 
 625    3    0  1 
 626    1    0  1 
 626    2   49 50 
 626    3 1000 1001 
 627    1    9 10 
 627    2    0  1 
 627    3   19 20 
 628    1    5  6 
 628    2    0  1 
 628    3    1  2 
 629    1    0  1 
 629    2    2  3 
 629    3   25 26 
 630    1   99 100 
 630    2    0  1 
 630    3   99 100 
 631    1    0  1 
 631    2  199 200 
 631    3    1  2 
 632    1    4  5 
 632    2  100 101 
 632    3    0  1 
 633    1   19 20 
 633    2    0  1 
 633    3   19 20 
 634    1    4  5 
 634    2    0  1 
 634    3    4  5 
 635    1    4  5 
 635    2   50 51 
 635    3    0  1 
 636    1    0  1 
 636    2    4  5 
 636    3    1  2 
 637    1  199 200 
 637    2    9 10 
 637    3    0  1 
 638    1   24 25 
 638    2  251 252 
 638    3    0  1 
 639    1   49 50 
 639    2   50 51 
 639    3    0  1 
 640    1   19 20 
 640    2 1002 1003 
 640    3    0  1 
 641    1    0  1 
 641    2    0  1 
 641    3   10 11 
 642    1   49 50 
 642    2    9 10 
 642    3    0  1 
 643    1  100 101 
 643    2    0  1 
 643    3   19 20 
 644    1    0  1 
 644    2    9 10 
 644    3    4  5 
 645    1  249 250 
 645    2  249 250 
 645    3    0  1 
 646    1  199 200 
 646    2  199 200 
 646    3    0  1 
 647    1    1  2 
 647    2   10 11 
 647    3    0  1 
 648    1    0  1 
 648    2    1  2 
 648    3  100 101 
 649    1    0  1 
 649    2    1  2 
 649    3    9 10 
 650    1    0  1 
 650    2  212 213 
 650    3    0  1 
 651    1    0  1 
 651    2   99 100 
 651    3   25 26 
 652    1    0  1 
 652    2    2  3 
 652    3    0  1 
 653    1    9 10 
 653    2   10 11 
 653    3    0  1 
 654    1    1  2 
 654    2   10 11 
 654    3    0  1 
 655    1    4  5 
 655    2    0  1 
 655    3  499 500 
 656    1    4  5 
 656    2    0  1 
 656    3   99 100 
 657    1    9 10 
 657    2    0  1 
 657    3   49 50 
 658    1   20 21 
 658    2    0  1 
 658    3    9 10 
 659    1    0  1 
 659    2    0  1 
 659    3    1  2 
 660    1    0  1 
 660    2    4  5 
 660    3   19 20 
 661    1    0  1 
 661    2   99 100 
 661    3    5  6 
 662    1    0  1 
 662    2  999 1000 
 662    3   99 100 
 663    1   24 25 
 663    2    0  1 
 663    3   99 100 
 664    1  499 500 
 664    2  500 501 
 664    3    0  1 
 665    1    2  3 
 665    2    5  6 
 665    3    0  1 
 666    1   19 20 
 666    2   20 21 
 666    3    0  1 
 667    1   19 20 
 667    2   40 41 
 667    3    0  1 
 668    1    0  1 
 668    2  249 250 
 668    3    4  5 
 669    1    0  1 
 669    2  199 200 
 669    3  499 500 
 670    1    0  1 
 670    2  205 206 
 670    3    0  1 
 671    1    0  1 
 671    2   19 20 
 671    3 1002 1003 
 672    1    0  1 
 672    2   19 20 
 672    3   50 51 
 673    1    0  1 
 673    2  199 200 
 673    3    1  2 
 674    1    0  1 
 674    2    4  5 
 674    3    9 10 
 675    1    4  5 
 675    2   49 50 
 675    3    0  1 
 676    1    0  1 
 676    2    0  1 
 676    3    2  3 
 677    1   99 100 
 677    2    0  1 
 677    3   49 50 
 678    1   99 100 
 678    2    9 10 
 678    3    0  1 
 679    1   20 21 
 679    2    0  1 
 679    3    1  2 
 680    1    2  3 
 680    2    0  1 
 680    3    9 10 
 681    1    9 10 
 681    2   20 21 
 681    3    0  1 
 682    1    0  1 
 682    2  199 200 
 682    3   19 20 
 683    1   50 51 
 683    2    0  1 
 683    3   24 25 
 684    1    0  1 
 684    2    4  5 
 684    3  499 500 
 685    1  999 1000 
 685    2   19 20 
 685    3    0  1 
 686    1    0  1 
 686    2   10 11 
 686    3    0  1 
 687    1    0  1 
 687    2  199 200 
 687    3   49 50 
 688    1    0  1 
 688    2  199 200 
 688    3    1  2 
 689    1  199 200 
 689    2  199 200 
 689    3    0  1 
 690    1    0  1 
 690    2    2  3 
 690    3   49 50 
 691    1   19 20 
 691    2    3  4 
 691    3    0  1 
 692    1   19 20 
 692    2   19 20 
 692    3    0  1 
 693    1   24 25 
 693    2    2  3 
 693    3    0  1 
 694    1    0  1 
 694    2   21 22 
 694    3    0  1 
 695    1    1  2 
 695    2   20 21 
 695    3    0  1 
 696    1    0  1 
 696    2    9 10 
 696    3   20 21 
 697    1    4  5 
 697    2   10 11 
 697    3    0  1 
 698    1    1  2 
 698    2    4  5 
 698    3    0  1 
 699    1    0  1 
 699    2    1  2 
 699    3  100 101 
 700    1  999 1000 
 700    2  100 101 
 700    3    0  1 
 701    1    0  1 
 701    2   19 20 
 701    3    1  2 
 702    1    0  1 
 702    2   99 100 
 702    3  199 200 
 703    1   10 11 
 703    2    0  1 
 703    3    9 10 
 704    1    0  1 
 704    2  499 500 
 704    3  100 101 
 705    1    0  1 
 705    2   24 25 
 705    3  250 251 
 706    1    9 10 
 706    2   39 40 
 706    3    0  1 
 707    1    2  3 
 707    2   25 26 
 707    3    0  1 
 708    1   49 50 
 708    2  100 101 
 708    3    0  1 
 709    1    0  1 
 709    2    0  1 
 709    3   19 20 
 710    1    0  1 
 710    2   19 20 
 710    3    2  3 
 711    1    1  2 
 711    2    0  1 
 711    3    0  1 
 712    1    9 10 
 712    2    0  1 
 712    3  199 200 
 713    1   24 25 
 713    2   49 50 
 713    3    0  1 
 714    1   99 100 
 714    2    1  2 
 714    3    0  1 
 715    1   10 11 
 715    2    0  1 
 715    3    4  5 
 716    1    9 10 
 716    2    0  1 
 716    3  499 500 
 717    1   49 50 
 717    2    4  5 
 717    3    0  1 
 718    1  203 204 
 718    2    0  1 
 718    3    1  2 
 719    1    4  5 
 719    2    0  1 
 719    3    1  2 
 720    1  100 101 
 720    2    0  1 
 720    3   24 25 
 721    1    0  1 
 721    2   99 100 
 721    3    9 10 
 722    1   49 50 
 722    2   20 21 
 722    3    0  1 
 723    1   19 20 
 723    2   19 20 
 723    3    0  1 
 724    1   99 100 
 724    2    9 10 
 724    3    0  1 
 725    1    2  3 
 725    2    0  1 
 725    3    2  3 
 726    1    4  5 
 726    2    0  1 
 726    3   49 50 
 727    1    0  1 
 727    2  199 200 
 727    3 1000 1001 
 728    1  999 1000 
 728    2 1000 1001 
 728    3    0  1 
 729    1    0  1 
 729    2    9 10 
 729    3   19 20 
 730    1    9 10 
 730    2   49 50 
 730    3    0  1 
 731    1    0  1 
 731    2  199 200 
 731    3   40 41 
 732    1    4  5 
 732    2    2  3 
 732    3    0  1 
 733    1    4  5 
 733    2    0  1 
 733    3  249 250 
 734    1    0  1 
 734    2    1  2 
 734    3  104 105 
 735    1    9 10 
 735    2    0  1 
 735    3    4  5 
 736    1    0  1 
 736    2    1  2 
 736    3  205 206 
 737    1   19 20 
 737    2    9 10 
 737    3    0  1 
 738    1    9 10 
 738    2    5  6 
 738    3    0  1 
 739    1  100 101 
 739    2    0  1 
 739    3  249 250 
 740    1    2  3 
 740    2    0  1 
 740    3    4  5 
 741    1   49 50 
 741    2    4  5 
 741    3    0  1 
 742    1  104 105 
 742    2    0  1 
 742    3    0  1 
 743    1    4  5 
 743    2    0  1 
 743    3    9 10 
 744    1    0  1 
 744    2  249 250 
 744    3   49 50 
 745    1    0  1 
 745    2    0  1 
 745    3    2  3 
 746    1  499 500 
 746    2   25 26 
 746    3    0  1 
 747    1    0  1 
 747    2  999 1000 
 747    3   19 20 
 748    1   49 50 
 748    2    1  2 
 748    3    0  1 
 749    1 1030 1031 
 749    2    0  1 
 749    3    0  1 
 750    1    0  1 
 750    2   49 50 
 750    3    2  3 
 751    1    1  2 
 751    2    0  1 
 751    3    9 10 
 752    1    0  1 
 752    2    4  5 
 752    3    0  1 
 753    1   49 50 
 753    2  500 501 
 753    3    0  1 
 754    1   49 50 
 754    2    9 10 
 754    3    0  1 
 755    1    0  1 
 755    2   49 50 
 755    3   20 21 
 756    1  499 500 
 756    2  199 200 
 756    3    0  1 
 757    1    9 10 
 757    2    0  1 
 757    3  999 1000 
 758    1   10 11 
 758    2    0  1 
 758    3    1  2 
 759    1    0  1 
 759    2  499 500 
 759    3  199 200 
 760    1    0  1 
 760    2    0  1 
 760    3  251 252 
 761    1    0  1 
 761    2   19 20 
 761    3    9 10 
 762    1   99 100 
 762    2    4  5 
 762    3    0  1 
 763    1    9 10 
 763    2    4  5 
 763    3    0  1 
 764    1    2  3 
 764    2    5  6 
 764    3    0  1 
 765    1   24 25 
 765    2   50 51 
 765    3    0  1 
 766    1    0  1 
 766    2    9 10 
 766    3    5  6 
 767    1   99 100 
 767    2    4  5 
 767    3    0  1 
 768    1    0  1 
 768    2    9 10 
 768    3  100 101 
 769    1   10 11 
 769    2    0  1 
 769    3   19 20 
 770    1   24 25 
 770    2  249 250 
 770    3    0  1 
 771    1 1000 1001 
 771    2    0  1 
 771    3  199 200 
 772    1    9 10 
 772    2   10 11 
 772    3    0  1 
 773    1   24 25 
 773    2   50 51 
 773    3    0  1 
 774    1    4  5 
 774    2   25 26 
 774    3    0  1 
 775    1    0  1 
 775    2    0  1 
 775    3    2  3 
 776    1   19 20 
 776    2  100 101 
 776    3    0  1 
 777    1    1  2 
 777    2    0  1 
 777    3    4  5 
 778    1    0  1 
 778    2    1  2 
 778    3   21 22 
 779    1  199 200 
 779    2   10 11 
 779    3    0  1 
 780    1   99 100 
 780    2    1  2 
 780    3    0  1 
 781    1    0  1 
 781    2   19 20 
 781    3    1  2 
 782    1    0  1 
 782    2    2  3 
 782    3    3  4 
 783    1  999 1000 
 783    2  199 200 
 783    3    0  1 
 784    1    0  1 
 784    2    1  2 
 784    3    1  2 
 785    1    0  1 
 785    2    0  1 
 785    3   26 27 
 786    1  500 501 
 786    2    0  1 
 786    3   99 100 
 787    1    0  1 
 787    2  999 1000 
 787    3   19 20 
 788    1    0  1 
 788    2    4  5 
 788    3  509 510 
 789    1    4  5 
 789    2 1035 1036 
 789    3    0  1 
 790    1    4  5 
 790    2    0  1 
 790    3   49 50 
 791    1    0  1 
 791    2    4  5 
 791    3    1  2 
 792    1    9 10 
 792    2  200 201 
 792    3    0  1 
 793    1  999 1000 
 793    2    1  2 
 793    3    0  1 
 794    1    0  1 
 794    2   49 50 
 794    3   24 25 
 795    1    9 10 
 795    2    0  1 
 795    3  199 200 
 796    1   10 11 
 796    2    0  1 
 796    3   49 50 
 797    1    9 10 
 797    2    9 10 
 797    3    0  1 
 798    1    0  1 
 798    2  499 500 
 798    3   49 50 
 799    1  199 200 
 799    2    9 10 
 799    3    0  1 
 800    1    0  1 
 800    2   24 25 
 800    3   25 26 
 801    1   99 100 
 801    2   19 20 
 801    3    0  1 
 802    1    0  1 
 802    2    4  5 
 802    3   50 51 
 803    1   24 25 
 803    2    2  3 
 803    3    0  1 
 804    1   19 20 
 804    2    4  5 
 804    3    0  1 
 805    1    0  1 
 805    2    1  2 
 805    3   20 21 
 806    1    9 10 
 806    2  100 101 
 806    3    0  1 
 807    1    0  1 
 807    2    2  3 
 807    3    4  5 
 808    1    0  1 
 808    2    0  1 
 808    3   50 51 
 809    1   19 20 
 809    2    0  1 
 809    3   99 100 
 810    1    2  3 
 810    2   50 51 
 810    3    0  1 
 811    1  518 519 
 811    2    0  1 
 811    3    1  2 
 812    1   49 50 
 812    2    0  1 
 812    3   49 50 
 813    1   19 20 
 813    2    0  1 
 813    3   99 100 
 814    1    4  5 
 814    2    9 10 
 814    3    0  1 
 815    1    9 10 
 815    2   25 26 
 815    3    0  1 
 816    1    0  1 
 816    2   19 20 
 816    3    4  5 
 817    1   19 20 
 817    2   19 20 
 817    3    0  1 
 818    1    0  1 
 818    2    4  5 
 818    3  101 102 
 819    1   20 21 
 819    2    0  1 
 819    3    4  5 
 820    1    0  1 
 820    2    0  1 
 820    3  501 502 
 821    1   40 41 
 821    2    0  1 
 821    3   99 100 
 822    1    0  1 
 822    2   19 20 
 822    3  999 1000 
 823    1    1  2 
 823    2    0  1 
 823    3    1  2 
 824    1  249 250 
 824    2    4  5 
 824    3    0  1 
 825    1   21 22 
 825    2    0  1 
 825    3    0  1 
 826    1   10 11 
 826    2    0  1 
 826    3    9 10 
 827    1   20 21 
 827    2    0  1 
 827    3    4  5 
 828    1    0  1 
 828    2    3  4 
 828    3    2  3 
 829    1  500 501 
 829    2    0  1 
 829    3    4  5 
 830    1    9 10 
 830    2    0  1 
 830    3   39 40 
 831    1    0  1 
 831    2   24 25 
 831    3   25 26 
 832    1    0  1 
 832    2    9 10 
 832    3   20 21 
 833    1    3  4 
 833    2    9 10 
 833    3    0  1 
 834    1    0  1 
 834    2    0  1 
 834    3   10 11 
 835    1   10 11 
 835    2    0  1 
 835    3   39 40 
 836    1    0  1 
 836    2  249 250 
 836    3    4  5 
 837    1    9 10 
 837    2    0  1 
 837    3  249 250 
 838    1    0  1 
 838    2  999 1000 
 838    3    1  2 
 839    1    0  1 
 839    2    5  6 
 839    3    0  1 
 840    1    0  1 
 840    2   49 50 
 840    3   50 51 
 841    1    3  4 
 841    2  201 202 
 841    3    0  1 
 842    1    0  1 
 842    2   39 40 
 842    3    3  4 
 843    1    0  1 
 843    2    0  1 
 843    3    5  6 
 844    1   39 40 
 844    2    1  2 
 844    3    0  1 
 845    1  999 1000 
 845    2   49 50 
 845    3    0  1 
 846    1    1  2 
 846    2    0  1 
 846    3   39 40 
 847    1    0  1 
 847    2    1  2 
 847    3   20 21 
 848    1  249 250 
 848    2    4  5 
 848    3    0  1 
 849    1    5  6 
 849    2    0  1 
 849    3    0  1 
 850    1    0  1 
 850    2    0  1 
 850    3   50 51 
 851    1    0  1 
 851    2    2  3 
 851    3   10 11 
 852    1    9 10 
 852    2  100 101 
 852    3    0  1 
 853    1    0  1 
 853    2    9 10 
 853    3  100 101 
 854    1  101 102 
 854    2    0  1 
 854    3    1  2 
 855    1    4  5 
 855    2   50 51 
 855    3    0  1 
 856    1    5  6 
 856    2    0  1 
 856    3    4  5 
 857    1   49 50 
 857    2    9 10 
 857    3    0  1 
 858    1    0  1 
 858    2    3  4 
 858    3  102 103 
 859    1    9 10 
 859    2   40 41 
 859    3    0  1 
 860    1   25 26 
 860    2    0  1 
 860    3    0  1 
 861    1    4  5 
 861    2   50 51 
 861    3    0  1 
 862    1   10 11 
 862    2    0  1 
 862    3    0  1 
 863    1    2  3 
 863    2    1  2 
 863    3    0  1 
 864    1    9 10 
 864    2   20 21 
 864    3    0  1 
 865    1  999 1000 
 865    2    1  2 
 865    3    0  1 
 866    1    0  1 
 866    2    0  1 
 866    3   40 41 
 867    1    1  2 
 867    2    0  1 
 867    3    3  4 
 868    1    0  1 
 868    2    5  6 
 868    3    0  1 
 869    1    0  1 
 869    2  999 1000 
 869    3    1  2 
 870    1   99 100 
 870    2    9 10 
 870    3    0  1 
 871    1    9 10 
 871    2    3  4 
 871    3    0  1 
 872    1   10 11 
 872    2    0  1 
 872    3    9 10 
 873    1   49 50 
 873    2   24 25 
 873    3    0  1 
 874    1    0  1 
 874    2    2  3 
 874    3  252 253 
 875    1   24 25 
 875    2  250 251 
 875    3    0  1 
 876    1    3  4 
 876    2    1  2 
 876    3    0  1 
 877    1    0  1 
 877    2    9 10 
 877    3    9 10 
 878    1   99 100 
 878    2    9 10 
 878    3    0  1 
 879    1    5  6 
 879    2    0  1 
 879    3    0  1 
 880    1    0  1 
 880    2   24 25 
 880    3    2  3 
 881    1    9 10 
 881    2    0  1 
 881    3   49 50 
 882    1    4  5 
 882    2    0  1 
 882    3   99 100 
 883    1   19 20 
 883    2   99 100 
 883    3    0  1 
 884    1    4  5 
 884    2   50 51 
 884    3    0  1 
 885    1  100 101 
 885    2    0  1 
 885    3    9 10 
 886    1  100 101 
 886    2    0  1 
 886    3   24 25 
 887    1    1  2 
 887    2   10 11 
 887    3    0  1 
 888    1   19 20 
 888    2    0  1 
 888    3  199 200 
 889    1    0  1 
 889    2    4  5 
 889    3    4  5 
 890    1   39 40 
 890    2    3  4 
 890    3    0  1 
 891    1    0  1 
 891    2  199 200 
 891    3   19 20 
 892    1    3  4 
 892    2    0  1 
 892    3    9 10 
 893    1   49 50 
 893    2   49 50 
 893    3    0  1 
 894    1    0  1 
 894    2    0  1 
 894    3   22 23 
 895    1    0  1 
 895    2    2  3 
 895    3   25 26 
 896    1   20 21 
 896    2    0  1 
 896    3   49 50 
 897    1    9 10 
 897    2    0  1 
 897    3    4  5 
 898    1    1  2 
 898    2    0  1 
 898    3    3  4 
 899    1   10 11 
 899    2    0  1 
 899    3    1  2 
 900    1    0  1 
 900    2  499 500 
 900    3    9 10 
 901    1    0  1 
 901    2    0  1 
 901    3    5  6 
 902    1   10 11 
 902    2    0  1 
 902    3    4  5 
 903    1    0  1 
 903    2   99 100 
 903    3   39 40 
 904    1    0  1 
 904    2   99 100 
 904    3    1  2 
 905    1    1  2 
 905    2    0  1 
 905    3   39 40 
 906    1    0  1 
 906    2   19 20 
 906    3   39 40 
 907    1    0  1 
 907    2    0  1 
 907    3    1  2 
 908    1   24 25 
 908    2   24 25 
 908    3    0  1 
 909    1   99 100 
 909    2    2  3 
 909    3    0  1 
 910    1   39 40 
 910    2   40 41 
 910    3    0  1 
 911    1    9 10 
 911    2    9 10 
 911    3    0  1 
 912    1    9 10 
 912    2    0  1 
 912    3  499 500 
 913    1    1  2 
 913    2    0  1 
 913    3  999 1000 
 914    1    4  5 
 914    2    2  3 
 914    3    0  1 
 915    1   44 45 
 915    2    0  1 
 915    3    0  1 
 916    1    0  1 
 916    2   24 25 
 916    3    4  5 
 917    1    4  5 
 917    2  100 101 
 917    3    0  1 
 918    1  100 101 
 918    2    0  1 
 918    3   19 20 
 919    1    0  1 
 919    2   99 100 
 919    3    9 10 
 920    1    0  1 
 920    2    0  1 
 920    3    2  3 
 921    1  199 200 
 921    2    1  2 
 921    3    0  1 
 922    1    0  1 
 922    2    1  2 
 922    3    0  1 
 923    1  499 500 
 923    2   49 50 
 923    3    0  1 
 924    1    2  3 
 924    2    2  3 
 924    3    0  1 
 925    1    0  1 
 925    2   49 50 
 925    3   99 100 
 926    1    4  5 
 926    2    0  1 
 926    3   99 100 
 927    1    0  1 
 927    2    0  1 
 927    3  501 502 
 928    1    0  1 
 928    2    4  5 
 928    3    1  2 
 929    1    0  1 
 929    2   49 50 
 929    3  100 101 
 930    1    9 10 
 930    2    0  1 
 930    3  249 250 
 931    1   19 20 
 931    2  100 101 
 931    3    0  1 
 932    1    5  6 
 932    2    0  1 
 932    3    2  3 
 933    1   19 20 
 933    2    4  5 
 933    3    0  1 
 934    1    4  5 
 934    2   10 11 
 934    3    0  1 
 935    1    9 10 
 935    2   10 11 
 935    3    0  1 
 936    1    0  1 
 936    2   19 20 
 936    3    9 10 
 937    1    0  1 
 937    2    9 10 
 937    3    1  2 
 938    1  102 103 
 938    2    0  1 
 938    3    4  5 
 939    1  199 200 
 939    2  500 501 
 939    3    0  1 
 940    1  200 201 
 940    2    0  1 
 940    3    4  5 
 941    1    1  2 
 941    2    0  1 
 941    3    2  3 
 942    1    0  1 
 942    2    2  3 
 942    3    4  5 
 943    1   24 25 
 943    2  500 501 
 943    3    0  1 
 944    1    9 10 
 944    2    0  1 
 944    3    9 10 
 945    1   19 20 
 945    2    0  1 
 945    3   19 20 
 946    1  499 500 
 946    2  499 500 
 946    3    0  1 
 947    1    9 10 
 947    2    0  1 
 947    3   19 20 
 948    1    0  1 
 948    2   20 21 
 948    3    0  1 
